fruit,grade,folder,filename,extension,path
Banana,Healthy,Banana__Healthy,freshBanana (53).png,png,dataset\Banana__Healthy\freshBanana (53).png
Banana,Healthy,Banana__Healthy,freshBanana (54).jpg,jpg,dataset\Banana__Healthy\freshBanana (54).jpg
Banana,Healthy,Banana__Healthy,freshBanana (54).png,png,dataset\Banana__Healthy\freshBanana (54).png
Banana,Healthy,Banana__Healthy,freshBanana (55).jpg,jpg,dataset\Banana__Healthy\freshBanana (55).jpg
Banana,Healthy,Banana__Healthy,freshBanana (55).png,png,dataset\Banana__Healthy\freshBanana (55).png
Banana,Healthy,Banana__Healthy,freshBanana (56).jpg,jpg,dataset\Banana__Healthy\freshBanana (56).jpg
Banana,Healthy,Banana__Healthy,freshBanana (56).png,png,dataset\Banana__Healthy\freshBanana (56).png
Banana,Healthy,Banana__Healthy,freshBanana (57).jpg,jpg,dataset\Banana__Healthy\freshBanana (57).jpg
Banana,Healthy,Banana__Healthy,freshBanana (57).png,png,dataset\Banana__Healthy\freshBanana (57).png
Banana,Healthy,Banana__Healthy,freshBanana (58).jpg,jpg,dataset\Banana__Healthy\freshBanana (58).jpg
Banana,Healthy,Banana__Healthy,freshBanana (58).png,png,dataset\Banana__Healthy\freshBanana (58).png
Banana,Healthy,Banana__Healthy,freshBanana (59).jpg,jpg,dataset\Banana__Healthy\freshBanana (59).jpg
Banana,Healthy,Banana__Healthy,freshBanana (59).png,png,dataset\Banana__Healthy\freshBanana (59).png
Banana,Healthy,Banana__Healthy,freshBanana (6).jpg,jpg,dataset\Banana__Healthy\freshBanana (6).jpg
Banana,Healthy,Banana__Healthy,freshBanana (6).png,png,dataset\Banana__Healthy\freshBanana (6).png
Banana,Healthy,Banana__Healthy,freshBanana (60).jpg,jpg,dataset\Banana__Healthy\freshBanana (60).jpg
Banana,Healthy,Banana__Healthy,freshBanana (60).png,png,dataset\Banana__Healthy\freshBanana (60).png
Banana,Healthy,Banana__Healthy,freshBanana (61).jpg,jpg,dataset\Banana__Healthy\freshBanana (61).jpg
Banana,Healthy,Banana__Healthy,freshBanana (61).png,png,dataset\Banana__Healthy\freshBanana (61).png
Banana,Healthy,Banana__Healthy,freshBanana (62).jpg,jpg,dataset\Banana__Healthy\freshBanana (62).jpg
Banana,Healthy,Banana__Healthy,freshBanana (62).png,png,dataset\Banana__Healthy\freshBanana (62).png
Banana,Healthy,Banana__Healthy,freshBanana (63).jpg,jpg,dataset\Banana__Healthy\freshBanana (63).jpg
Banana,Healthy,Banana__Healthy,freshBanana (63).png,png,dataset\Banana__Healthy\freshBanana (63).png
Banana,Healthy,Banana__Healthy,freshBanana (64).jpg,jpg,dataset\Banana__Healthy\freshBanana (64).jpg
Banana,Healthy,Banana__Healthy,freshBanana (64).png,png,dataset\Banana__Healthy\freshBanana (64).png
Banana,Healthy,Banana__Healthy,freshBanana (65).jpg,jpg,dataset\Banana__Healthy\freshBanana (65).jpg
Banana,Healthy,Banana__Healthy,freshBanana (65).png,png,dataset\Banana__Healthy\freshBanana (65).png
Banana,Healthy,Banana__Healthy,freshBanana (66).jpg,jpg,dataset\Banana__Healthy\freshBanana (66).jpg
Banana,Healthy,Banana__Healthy,freshBanana (66).png,png,dataset\Banana__Healthy\freshBanana (66).png
Banana,Healthy,Banana__Healthy,freshBanana (67).jpg,jpg,dataset\Banana__Healthy\freshBanana (67).jpg
Banana,Healthy,Banana__Healthy,freshBanana (67).png,png,dataset\Banana__Healthy\freshBanana (67).png
Banana,Healthy,Banana__Healthy,freshBanana (68).jpg,jpg,dataset\Banana__Healthy\freshBanana (68).jpg
Banana,Healthy,Banana__Healthy,freshBanana (68).png,png,dataset\Banana__Healthy\freshBanana (68).png
Banana,Healthy,Banana__Healthy,freshBanana (69).jpg,jpg,dataset\Banana__Healthy\freshBanana (69).jpg
Banana,Healthy,Banana__Healthy,freshBanana (69).png,png,dataset\Banana__Healthy\freshBanana (69).png
Banana,Healthy,Banana__Healthy,freshBanana (7).jpg,jpg,dataset\Banana__Healthy\freshBanana (7).jpg
Banana,Healthy,Banana__Healthy,freshBanana (7).png,png,dataset\Banana__Healthy\freshBanana (7).png
Banana,Healthy,Banana__Healthy,freshBanana (70).jpg,jpg,dataset\Banana__Healthy\freshBanana (70).jpg
Banana,Healthy,Banana__Healthy,freshBanana (70).png,png,dataset\Banana__Healthy\freshBanana (70).png
Banana,Healthy,Banana__Healthy,freshBanana (71).jpg,jpg,dataset\Banana__Healthy\freshBanana (71).jpg
Banana,Healthy,Banana__Healthy,freshBanana (71).png,png,dataset\Banana__Healthy\freshBanana (71).png
Banana,Healthy,Banana__Healthy,freshBanana (72).jpg,jpg,dataset\Banana__Healthy\freshBanana (72).jpg
Banana,Healthy,Banana__Healthy,freshBanana (72).png,png,dataset\Banana__Healthy\freshBanana (72).png
Banana,Healthy,Banana__Healthy,freshBanana (73).jpg,jpg,dataset\Banana__Healthy\freshBanana (73).jpg
Banana,Healthy,Banana__Healthy,freshBanana (73).png,png,dataset\Banana__Healthy\freshBanana (73).png
Banana,Healthy,Banana__Healthy,freshBanana (74).jpg,jpg,dataset\Banana__Healthy\freshBanana (74).jpg
Banana,Healthy,Banana__Healthy,freshBanana (74).png,png,dataset\Banana__Healthy\freshBanana (74).png
Banana,Healthy,Banana__Healthy,freshBanana (75).jpg,jpg,dataset\Banana__Healthy\freshBanana (75).jpg
Banana,Healthy,Banana__Healthy,freshBanana (75).png,png,dataset\Banana__Healthy\freshBanana (75).png
Banana,Healthy,Banana__Healthy,freshBanana (76).jpg,jpg,dataset\Banana__Healthy\freshBanana (76).jpg
Banana,Healthy,Banana__Healthy,freshBanana (76).png,png,dataset\Banana__Healthy\freshBanana (76).png
Banana,Healthy,Banana__Healthy,freshBanana (77).jpg,jpg,dataset\Banana__Healthy\freshBanana (77).jpg
Banana,Healthy,Banana__Healthy,freshBanana (77).png,png,dataset\Banana__Healthy\freshBanana (77).png
Banana,Healthy,Banana__Healthy,freshBanana (78).jpg,jpg,dataset\Banana__Healthy\freshBanana (78).jpg
Banana,Healthy,Banana__Healthy,freshBanana (78).png,png,dataset\Banana__Healthy\freshBanana (78).png
Banana,Healthy,Banana__Healthy,freshBanana (79).jpg,jpg,dataset\Banana__Healthy\freshBanana (79).jpg
Banana,Healthy,Banana__Healthy,freshBanana (79).png,png,dataset\Banana__Healthy\freshBanana (79).png
Banana,Healthy,Banana__Healthy,freshBanana (8).jpg,jpg,dataset\Banana__Healthy\freshBanana (8).jpg
Banana,Healthy,Banana__Healthy,freshBanana (8).png,png,dataset\Banana__Healthy\freshBanana (8).png
Banana,Healthy,Banana__Healthy,freshBanana (80).jpg,jpg,dataset\Banana__Healthy\freshBanana (80).jpg
Banana,Healthy,Banana__Healthy,freshBanana (80).png,png,dataset\Banana__Healthy\freshBanana (80).png
Banana,Healthy,Banana__Healthy,freshBanana (81).jpg,jpg,dataset\Banana__Healthy\freshBanana (81).jpg
Banana,Healthy,Banana__Healthy,freshBanana (81).png,png,dataset\Banana__Healthy\freshBanana (81).png
Banana,Healthy,Banana__Healthy,freshBanana (82).jpg,jpg,dataset\Banana__Healthy\freshBanana (82).jpg
Banana,Healthy,Banana__Healthy,freshBanana (82).png,png,dataset\Banana__Healthy\freshBanana (82).png
Banana,Healthy,Banana__Healthy,freshBanana (83).jpg,jpg,dataset\Banana__Healthy\freshBanana (83).jpg
Banana,Healthy,Banana__Healthy,freshBanana (83).png,png,dataset\Banana__Healthy\freshBanana (83).png
Banana,Healthy,Banana__Healthy,freshBanana (84).jpg,jpg,dataset\Banana__Healthy\freshBanana (84).jpg
Banana,Healthy,Banana__Healthy,freshBanana (84).png,png,dataset\Banana__Healthy\freshBanana (84).png
Banana,Healthy,Banana__Healthy,freshBanana (85).jpg,jpg,dataset\Banana__Healthy\freshBanana (85).jpg
Banana,Healthy,Banana__Healthy,freshBanana (85).png,png,dataset\Banana__Healthy\freshBanana (85).png
Banana,Healthy,Banana__Healthy,freshBanana (86).jpg,jpg,dataset\Banana__Healthy\freshBanana (86).jpg
Banana,Healthy,Banana__Healthy,freshBanana (86).png,png,dataset\Banana__Healthy\freshBanana (86).png
Banana,Healthy,Banana__Healthy,freshBanana (87).jpg,jpg,dataset\Banana__Healthy\freshBanana (87).jpg
Banana,Healthy,Banana__Healthy,freshBanana (87).png,png,dataset\Banana__Healthy\freshBanana (87).png
Banana,Healthy,Banana__Healthy,freshBanana (88).jpg,jpg,dataset\Banana__Healthy\freshBanana (88).jpg
Banana,Healthy,Banana__Healthy,freshBanana (88).png,png,dataset\Banana__Healthy\freshBanana (88).png
Banana,Healthy,Banana__Healthy,freshBanana (89).jpg,jpg,dataset\Banana__Healthy\freshBanana (89).jpg
Banana,Healthy,Banana__Healthy,freshBanana (89).png,png,dataset\Banana__Healthy\freshBanana (89).png
Banana,Healthy,Banana__Healthy,freshBanana (9).jpg,jpg,dataset\Banana__Healthy\freshBanana (9).jpg
Banana,Healthy,Banana__Healthy,freshBanana (90).jpg,jpg,dataset\Banana__Healthy\freshBanana (90).jpg
Banana,Healthy,Banana__Healthy,freshBanana (90).png,png,dataset\Banana__Healthy\freshBanana (90).png
Banana,Healthy,Banana__Healthy,freshBanana (91).jpg,jpg,dataset\Banana__Healthy\freshBanana (91).jpg
Banana,Healthy,Banana__Healthy,freshBanana (91).png,png,dataset\Banana__Healthy\freshBanana (91).png
Banana,Healthy,Banana__Healthy,freshBanana (92).jpg,jpg,dataset\Banana__Healthy\freshBanana (92).jpg
Banana,Healthy,Banana__Healthy,freshBanana (92).png,png,dataset\Banana__Healthy\freshBanana (92).png
Banana,Healthy,Banana__Healthy,freshBanana (93).jpg,jpg,dataset\Banana__Healthy\freshBanana (93).jpg
Banana,Healthy,Banana__Healthy,freshBanana (93).png,png,dataset\Banana__Healthy\freshBanana (93).png
Banana,Healthy,Banana__Healthy,freshBanana (94).jpg,jpg,dataset\Banana__Healthy\freshBanana (94).jpg
Banana,Healthy,Banana__Healthy,freshBanana (94).png,png,dataset\Banana__Healthy\freshBanana (94).png
Banana,Healthy,Banana__Healthy,freshBanana (95).jpg,jpg,dataset\Banana__Healthy\freshBanana (95).jpg
Banana,Healthy,Banana__Healthy,freshBanana (95).png,png,dataset\Banana__Healthy\freshBanana (95).png
Banana,Healthy,Banana__Healthy,freshBanana (96).jpg,jpg,dataset\Banana__Healthy\freshBanana (96).jpg
Banana,Healthy,Banana__Healthy,freshBanana (96).png,png,dataset\Banana__Healthy\freshBanana (96).png
Banana,Healthy,Banana__Healthy,freshBanana (97).jpg,jpg,dataset\Banana__Healthy\freshBanana (97).jpg
Banana,Healthy,Banana__Healthy,freshBanana (97).png,png,dataset\Banana__Healthy\freshBanana (97).png
Banana,Healthy,Banana__Healthy,freshBanana (98).jpg,jpg,dataset\Banana__Healthy\freshBanana (98).jpg
Banana,Healthy,Banana__Healthy,freshBanana (98).png,png,dataset\Banana__Healthy\freshBanana (98).png
Banana,Healthy,Banana__Healthy,freshBanana (99).jpg,jpg,dataset\Banana__Healthy\freshBanana (99).jpg
Banana,Healthy,Banana__Healthy,freshBanana (99).png,png,dataset\Banana__Healthy\freshBanana (99).png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.00.00 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.00.00 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.00.21 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.00.21 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.00.37 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.00.37 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.00.42 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.00.42 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.00.49 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.00.49 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.00.54 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.00.54 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.07 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.07 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.27 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.27 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.37 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.37 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.41 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.41 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.46 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.46 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.52 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.52 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.01.58 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.01.58 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.02.01 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.02.01 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.02.09 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.02.09 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.02.19 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.02.19 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.02.24 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.02.24 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.02.36 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.02.36 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.04.49 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.04.49 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.04.54 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.04.54 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.04.59 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.04.59 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.05.20 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.05.20 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.05.29 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.05.29 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.05.35 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.05.35 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.05.54 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.05.54 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.06.07 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.06.07 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.06.24 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.06.24 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.06.33 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.06.33 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.06.38 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.06.38 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.06.44 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.06.44 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.06.59 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.06.59 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.07.13 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.07.13 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.07.21 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.07.21 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.07.29 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.07.29 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.07.46 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.07.46 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 10.08.01 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 10.08.01 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.38.10 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.38.10 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.38.15 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.38.15 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.38.22 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.38.22 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.38.38 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.38.38 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.38.51 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.38.51 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.00 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.00 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.08 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.08 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.13 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.13 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.17 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.17 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.22 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.22 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.28 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.28 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.33 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.33 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.47 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.47 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.39.58 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.39.58 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.02 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.02 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.10 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.10 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.22 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.22 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.26 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.26 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.32 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.32 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.38 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.38 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.49 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.49 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.40.56 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.40.56 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.41.03 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.41.03 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.41.18 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.41.18 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.41.26 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.41.26 PM.png
Banana,Healthy,Banana__Healthy,rotated_by_15_Screen Shot 2018-06-12 at 9.41.30 PM.png,png,dataset\Banana__Healthy\rotated_by_15_Screen Shot 2018-06-12 at 9.41.30 PM.png
